block_timestamp,from_address,to_address,value,from_address_type,to_address_type
2021-09-24 03:01:44+00:00,0x6fc22501f48b639668d78114c1703444d765fb1d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.73,EOA,Contract
2021-09-24 03:01:44+00:00,0x4d48af891c0f0325e769bc417e34bc1d09dfbe73,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2.009989150878443,EOA,Contract
2021-09-24 03:01:44+00:00,0xe1d41ab907999696d63d6fd10ae604e9602cbd43,0xeae57ce9cc1984f202e15e038b964bb8bdf7229a,1.2,EOA,Contract
2021-09-24 03:01:44+00:00,0x9b1acd4336ebf7656f49224d14a892566fd48e68,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.3799,EOA,Contract
2021-09-24 03:01:44+00:00,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x8851dbc2afeec50c03babc2febc3dffd07fd8eaf,27.14369694,EOA,EOA
2021-09-24 03:01:44+00:00,0xe875a6f23f0c4654b2a71c888639389a486530ab,0xe592427a0aece92de3edee1f18e0157c05861564,0.615025508499773,EOA,Contract
2021-09-24 03:01:44+00:00,0x63a8e98ff9784a299f4155bc5fe8753c4c09e729,0x881d40237659c251811cec9c364ef91dc08d300c,0.385,EOA,Contract
2021-09-24 03:01:44+00:00,0xef9865d228e72b3a32acc8064ed9edbcc3e82e60,0x9aa65464b4cfbe3dc2bdb3df412aee2b3de86687,2.5424776244885576,EOA,EOA
2021-09-24 03:01:44+00:00,0x59a0981f1c0d2c0cd8f93611e98aa4aec8f3c88b,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.381,EOA,Contract
2021-09-24 03:01:44+00:00,0x0e24aadcfd8933b6d6191620c0658011366d667b,0x28c6c06298d514db089934071355e5743bf21d60,92.81814492,EOA,EOA
2021-09-24 03:01:44+00:00,0x6236f05db64101a9ea5b7ff0a1cd9d85c6cfde52,0xe592427a0aece92de3edee1f18e0157c05861564,1.210930901192715,EOA,Contract
2021-09-24 03:01:44+00:00,0x4894ad749fa04444cbb2ad68a0e041bda1fbde0f,0xefbce7ffeb1d84a59fa90b7d693d1507cefe7b16,2.0,EOA,EOA
